style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
regret_matching,36,10036,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573995184772,-0.298317119492888,-0.0,0.298317119492888,0.0,1.0986122886681096,0.001697292
regret_matching,37,10037,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573970684085,-0.29831711779469444,-0.0,0.29831711779469444,0.0,1.0986122886681096,0.001674
regret_matching,38,10038,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492574008175069,-0.29831711929310045,-0.0,0.29831711929310045,0.0,1.0986122886681096,0.001697292
regret_matching,39,10039,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573990498399,-0.298317117594907,-0.0,0.298317117594907,0.0,1.0986122886681096,0.001694583
regret_matching,40,10040,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573999871145,-0.2983171188935255,-0.0,0.2983171188935255,0.0,1.0986122886681096,0.001662333
regret_matching,41,10041,500,5,5,0.3,sample,4447,494,500,0.0,-0.034925739835921656,-0.29831711789458815,-0.0,0.29831711789458815,0.0,1.0986122886681096,0.006719042
regret_matching,42,10042,500,5,5,0.3,sample,4456,495,500,0.0,-0.034925739787413576,-0.29831711719533194,-0.0,0.29831711719533194,0.0,1.0986122886681096,0.001666084
regret_matching,43,10043,500,5,5,0.3,sample,4492,499,500,0.0,-0.034925739814545206,-0.2983171192931005,-0.0,0.2983171192931005,0.0,1.0986122886681096,0.001671875
regret_matching,44,10044,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925739840032506,-0.2983171168956508,-0.0,0.2983171168956508,0.0,1.0986122886681096,0.0016495
regret_matching,45,10045,500,5,5,0.3,sample,4420,491,500,-0.0016290124999999997,-0.0334146445337916,-0.27672538397311913,-0.0,0.27672538397311913,0.6768354106443483,0.9833396945956471,0.001672916
regret_matching,46,10046,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573959502562,-0.2983171168956508,-0.0,0.2983171168956508,0.0,1.0986122886681096,0.006358291
regret_matching,47,10047,500,5,5,0.3,sample,4438,493,500,-0.0032580249999999995,-0.046933000198840585,-0.29834408482755737,-0.0,0.29834408482755737,0.9132611418157117,1.0185979220117867,0.0016825
regret_matching,48,10048,500,5,5,0.3,sample,4447,494,500,0.0,-0.034925739937048644,-0.2983171188935255,-0.0,0.2983171188935255,0.0,1.0986122886681096,0.001704458
regret_matching,49,10049,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573980139048,-0.2983171188935256,-0.0,0.2983171188935256,0.0,1.0986122886681096,0.001705125
regret_matching,50,10050,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573992224957,-0.29831711829416313,-0.0,0.29831711829416313,0.0,1.0986122886681096,0.001667041
regret_matching,51,10051,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573994198168,-0.29831711929310045,-0.0,0.29831711929310045,0.0,1.0986122886681096,0.00615325
regret_matching,52,10052,500,5,5,0.3,sample,4474,497,500,0.0,-0.0349257398794967,-0.29831711929310056,-0.0,0.29831711929310056,0.0,1.0986122886681096,0.001659458
regret_matching,53,10053,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573994198168,-0.29831711739511946,-0.0,0.29831711739511946,0.0,1.0986122886681096,0.001678916
regret_matching,54,10054,500,5,5,0.3,sample,4465,496,500,0.0,-0.03492573959913649,-0.29831711739511946,-0.0,0.29831711739511946,0.0,1.0986122886681096,0.00164
regret_matching,55,10055,500,5,5,0.3,sample,4492,499,500,0.0,-0.034925739726572945,-0.2983171178945882,-0.0,0.2983171178945882,0.0,1.0986122886681096,0.001645125
regret_matching,56,10056,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573984743204,-0.29831711799448196,-0.0,0.29831711799448196,0.0,1.0986122886681096,0.001636125
regret_matching,57,10057,500,5,5,0.3,sample,4483,498,500,0.0,-0.034925740325935414,-0.2983171220901253,-0.0,0.2983171220901253,0.0,1.0986122886681096,0.001723625
