style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
smoos,19,20019,1000,5,5,0.3,sample,1871,975,1000,-0.0023042594927918476,-0.0023042594927918476,-0.046204769025000196,-0.0,0.046204769025000196,0.9788087859338255,0.25711489971795437,0.002935083
smoos,20,20020,1000,5,5,0.3,sample,1912,992,1000,-0.0022437565683214706,-0.0022437565683214706,-0.01867104624192056,-0.0,0.01867104624192056,1.3297646480296244,0.3994546062557778,0.003383792
smoos,21,20021,1000,5,5,0.3,sample,2009,1058,1000,-0.0036642845719472425,-0.0036642845719472425,-0.03884731844180511,-0.0,0.03884731844180511,1.6467007877021846,0.30433303185161065,0.004056875
smoos,22,20022,1000,5,5,0.3,sample,2013,1064,1000,-0.0028407414463958924,-0.0028407414463958924,-0.037830195534874336,-0.0,0.037830195534874336,0.787017891746326,0.579823171173644,0.0030135
smoos,23,20023,1000,5,5,0.3,sample,2047,1085,1000,-0.005856857778675393,-0.005856857778675393,-0.1229221765254072,-0.0,0.1229221765254072,2.2468081408428793,0.3573242776572865,0.010243542
smoos,24,20024,1000,5,5,0.3,sample,2033,1092,1000,-0.0035439550715249896,-0.0035439550715249896,-0.07869498156811869,-0.0,0.07869498156811869,1.7724671411417614,0.4553839470394332,0.002955167
smoos,25,20025,1000,5,5,0.3,sample,1967,1039,1000,-0.0035976965842795514,-0.0035976965842795514,-0.03564310692614554,-0.0,0.03564310692614554,1.090285597349018,0.4301347029116273,0.002935041
smoos,26,20026,1000,5,5,0.3,sample,2113,1160,1000,-0.010077886430228567,-0.010077886430228567,-0.13063415492603753,-0.0,0.13063415492603753,0.6503828410959223,0.4675873042307952,0.002980417
smoos,27,20027,1000,5,5,0.3,sample,2032,1085,1000,-0.0037125446649703218,-0.0037125446649703218,-0.13088473133219522,-0.0,0.13088473133219522,0.33984863507227714,0.39328891305550046,0.002967583
smoos,28,20028,1000,5,5,0.3,sample,1765,920,1000,-0.008417103373905707,-0.008417103373905707,-0.3594397920820887,-0.0,0.3594397920820887,1.1715834524860078,0.2654821989552369,0.002827292
smoos,29,20029,1000,5,5,0.3,sample,1858,1007,1000,-0.04419722969963101,-0.04419722969963101,-0.33706993233747445,-0.0,0.33706993233747445,0.88857142734093,0.3640070469817293,0.002922208
smoos,30,20030,1000,5,5,0.3,sample,1947,1022,1000,-0.007407411743027626,-0.007407411743027626,-0.0511163609347075,-0.0,0.0511163609347075,2.1573471177650423,0.3745707935378162,0.0030105
smoos,31,20031,1000,5,5,0.3,sample,1916,998,1000,-0.00301660561775701,-0.00301660561775701,-0.10052344314424883,-0.0,0.10052344314424883,2.067668720742989,0.25412771305154525,0.003065792
smoos,32,20032,1000,5,5,0.3,sample,1844,977,1000,-0.012106035639608497,-0.012106035639608497,-0.3356544151503988,-0.0,0.3356544151503988,0.6374646181253383,0.27979163719849814,0.002922541
smoos,33,20033,1000,5,5,0.3,sample,1840,991,1000,-0.05510161493255379,-0.05510161493255379,-0.3846308164285085,-0.0,0.3846308164285085,1.0979889379473935,0.333917499777178,0.002916792
smoos,34,20034,1000,5,5,0.3,sample,2012,1083,1000,-0.005295929868725747,-0.005295929868725747,-0.04010856912087133,-0.0,0.04010856912087133,1.8242021398653008,0.3660274436485504,0.003046667
smoos,35,20035,1000,5,5,0.3,sample,1828,921,1000,-0.0012480285866394783,-0.0012480285866394783,-0.006573061109763801,-0.0,0.006573061109763801,0.6473445744241869,0.17881269332930153,0.00291675
smoos,36,20036,1000,5,5,0.3,sample,1985,1060,1000,-0.0071834416107311155,-0.0071834416107311155,-0.08873598954602961,-0.0,0.08873598954602961,1.6775107494870272,0.3653761432123855,0.00312375
smoos,37,20037,1000,5,5,0.3,sample,2026,1081,1000,-0.0077636224552620385,-0.0077636224552620385,-0.08101226187035696,-0.0,0.08101226187035696,3.325441427320557,0.4689824738642088,0.002961125
smoos,38,20038,1000,5,5,0.3,sample,1900,986,1000,-0.002469479972349518,-0.002469479972349518,-0.044505493688486615,-0.0,0.044505493688486615,0.2801068223806242,0.2683393027448061,0.002990208
smoos,39,20039,1000,5,5,0.3,sample,1935,1039,1000,-0.009763324779262367,-0.009763324779262367,-0.05095207782301684,-0.0,0.05095207782301684,1.3252978844677124,0.4170074117713586,0.002902042
smoos,40,20040,1000,5,5,0.3,sample,2153,1194,1000,-0.01548408129284766,-0.01548408129284766,-0.10914428288122285,-0.0,0.10914428288122285,0.9287627905807739,0.6617643071077072,0.002967833
