method,online_updates,prior_mass,trial,seed,p1_value_vs_br_p2,br_p1_value_vs_p2,exploitability,root_p1_action_1,root_p1_action_2,root_p1_action_3,root_p2_action_1,root_p2_action_2,root_p2_action_3
vanilla,16,0.0,40,20420754,-0.33140698135524355,0.021635474413292194,0.35304245576853577,0.5177596278308533,0.14560413407223233,0.3366362380969145,0.8333333333333333,0.08333333333333333,0.08333333333333333
vanilla,16,1.0,40,20420754,-0.32534943875410666,0.2723487723296725,0.5976982110837792,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,40,20420754,-0.27095671169122243,0.21444164733665128,0.4853983590278737,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,40,20420754,-0.2244550105261623,0.012655066552597126,0.23711007707875942,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,40,20420754,-0.170940276568619,-0.09584883299070543,0.07509144357791356,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,40,20420754,-0.14928898353111794,-0.11783542644514404,0.0314535570859739,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,40,20420754,-0.14254525433179752,-0.12367503248006781,0.018870221851729707,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,40,20420754,-0.14386737926365073,-0.12604871101235623,0.017818668251294495,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,41,20420755,-0.3261098961890014,0.050904736343017024,0.3770146325320184,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.6790871151893066,0.041706724154533414,0.27920616065616005
vanilla,16,1.0,41,20420755,-0.31861252430055836,0.35692091481872357,0.675533439119282,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,41,20420755,-0.5069986863388927,0.21641599278608895,0.7234146791249816,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,41,20420755,-0.230085836443305,-0.0003108989805405079,0.22977493746276448,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,41,20420755,-0.17860202819757365,-0.10015144245168539,0.07845058574588826,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,41,20420755,-0.14609065994399414,-0.11764829374300706,0.028442366200987085,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,41,20420755,-0.14281102851714642,-0.12390825486937396,0.01890277364777246,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,41,20420755,-0.14379667045016026,-0.12609842155385753,0.017698248896302726,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,42,20420756,-0.33895009472552295,-0.026193207709957218,0.31275688701556575,0.930023271222111,0.04914339544455569,0.020833333333333332,0.845828428235313,0.11250490509802039,0.04166666666666667
vanilla,16,1.0,42,20420756,-0.32105134595277923,0.19438439958898493,0.5154357455417642,0.8244341515567846,0.1754940423770389,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,42,20420756,-0.2945455865591468,0.10600979864531762,0.40055538520446443,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,42,20420756,-0.29597462600422114,0.014505469409352524,0.3104800954135737,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,42,20420756,-0.1968639170579818,-0.0819672642309573,0.1148966528270245,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,42,20420756,-0.14745965796453303,-0.11789291905647122,0.029566738908061815,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,42,20420756,-0.1434354984107908,-0.12448339999344794,0.01895209841734287,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,42,20420756,-0.14392985430295563,-0.12614798769397068,0.017781866608984953,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,43,20420757,-0.43866616635416417,0.20072046042890235,0.6393866267830666,0.872712832790314,0.020833333333333332,0.10645383387635265,0.3436311488432083,0.5411655008389442,0.11520335031784755
vanilla,16,1.0,43,20420757,-0.30110394196849843,0.08276371245122713,0.3838676544197256,0.8435402511387629,0.15638794279506077,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,43,20420757,-0.27424564768847154,0.17354302192005247,0.44778866960852404,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,43,20420757,-0.22983659304521029,0.046042829245321396,0.2758794222905317,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,43,20420757,-0.1660281210517331,-0.07281061128539008,0.093217509766343,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,43,20420757,-0.14234369350701437,-0.11329944068192968,0.029044252825084688,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,43,20420757,-0.143087185657414,-0.12466376802436735,0.01842341763304664,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,43,20420757,-0.14402885465733212,-0.12614299474467017,0.01788585991266195,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,44,20420758,-0.3217237248657744,0.09574764301188761,0.417471367877662,0.45928710191563643,0.499046231417697,0.04166666666666667,0.6415609064742926,0.043160340716808805,0.31527875280889867
vanilla,16,1.0,44,20420758,-0.2864653862136528,0.2505908156464138,0.5370562018600666,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,44,20420758,-0.26141010784533325,0.19574568399340334,0.45715579183873656,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,44,20420758,-0.2297836528279088,0.07867887350784325,0.30846252633575205,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,44,20420758,-0.18877291183453526,-0.07634715954531202,0.11242575228922325,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,44,20420758,-0.14299539545299045,-0.1160744852316555,0.026920910221334943,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,44,20420758,-0.14255114993474963,-0.12403622399750974,0.018514925937239884,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,44,20420758,-0.1438275032025236,-0.12606042683556104,0.017767076366962564,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,45,20420759,-0.3024463399568818,0.19018960437567664,0.4926359443325584,0.14855421084889883,0.020833333333333332,0.8306124558177679,0.2521764196464712,0.028333830683445596,0.7194897496700832
vanilla,16,1.0,45,20420759,-0.305748593721224,0.11433520249158645,0.42008379621281045,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,45,20420759,-0.2684002837348713,0.04846878442708915,0.3168690681619604,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,45,20420759,-0.3042423774461725,0.0019476552495160564,0.30619003269568856,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,45,20420759,-0.16601232415044134,-0.08746778764772141,0.07854453650271993,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,45,20420759,-0.14738172318065587,-0.11872897326053088,0.028652749920124995,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,45,20420759,-0.14254572202091195,-0.12437540062979315,0.018170321391118807,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,45,20420759,-0.14377235872462057,-0.12615266632246525,0.01761969240215533,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,46,20420760,-0.5066951187930027,0.03405926007378567,0.5407543788667883,0.11286224502623163,0.49918795392990656,0.38794980104386173,0.9583333333333333,0.020833333333333332,0.020833333333333332
vanilla,16,1.0,46,20420760,-0.306760015965947,0.14580923969320395,0.45256925565915096,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,46,20420760,-0.3448220984420271,0.16755349130748745,0.5123755897495146,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,46,20420760,-0.2721450750393283,0.03484731345818287,0.30699238849751115,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,46,20420760,-0.1884081684332234,-0.0887627405216797,0.09964542791154368,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,46,20420760,-0.14637358964408925,-0.12053855377419999,0.025835035869889264,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,46,20420760,-0.14238602457845032,-0.12473661394986782,0.017649410628582496,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,46,20420760,-0.14391222304143653,-0.12611211423574137,0.01780010880569516,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,47,20420761,-0.33576864493591685,0.07791107844735427,0.41367972338327114,0.45110079887868854,0.03242025193131465,0.5164789491899968,0.7725604749993435,0.020833333333333332,0.20660619166732316
vanilla,16,1.0,47,20420761,-0.29755246383050526,0.049468053783622686,0.34702051761412794,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,47,20420761,-0.3022555809416642,0.12276225085159023,0.4250178317932545,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,47,20420761,-0.22819482294050109,-0.004891824074495083,0.223302998866006,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,47,20420761,-0.16499313740787308,-0.07852653345921695,0.08646660394865613,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,47,20420761,-0.150428870990539,-0.11771938308431902,0.03270948790621998,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,47,20420761,-0.14357450787716616,-0.12429529266129459,0.019279215215871573,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,47,20420761,-0.14391183327164345,-0.12612244398135472,0.017789389290288726,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,48,20420762,-0.42314438446507857,0.12657150507268558,0.5497158895377642,0.6853647012535522,0.29380196541311454,0.020833333333333332,0.9583333333333333,0.020833333333333332,0.020833333333333332
vanilla,16,1.0,48,20420762,-0.3801453235392563,0.12489204774742774,0.505037371286684,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,48,20420762,-0.35050937556074435,0.18487728384893154,0.5353866594096759,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,48,20420762,-0.2082886846566649,0.0791924590348933,0.2874811436915582,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,48,20420762,-0.16570159801281426,-0.05955859652317103,0.10614300148964323,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,48,20420762,-0.14387240715740296,-0.11209615928143406,0.0317762478759689,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,48,20420762,-0.14152755002994638,-0.12344329004766036,0.01808425998228602,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,48,20420762,-0.14368286816840456,-0.12604740369581885,0.01763546447258571,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,49,20420763,-0.30934485632909536,0.08849388848196421,0.3978387448110596,0.12712687551451402,0.18717694033154933,0.6856961841539366,0.5281764414218034,0.14583333333333334,0.3259902252448633
vanilla,16,1.0,49,20420763,-0.31713745380810676,0.08719397683840667,0.40433143064651345,0.8524794767128343,0.14744871722098923,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,49,20420763,-0.3202594013618161,0.1469073423169021,0.4671667436787182,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,49,20420763,-0.2164392209601141,0.03806814784684768,0.2545073688069618,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,49,20420763,-0.16547944955382424,-0.07998260184157788,0.08549684771224636,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,49,20420763,-0.1432792544935177,-0.11848044635017241,0.024798808143345286,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,49,20420763,-0.14267976173038446,-0.12420266558257496,0.0184770961478095,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,49,20420763,-0.14387627725256336,-0.12612592932281963,0.017750347929743726,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,50,20420764,-0.32363779857637853,0.21082846089588478,0.5344662594722633,0.14855421084889883,0.020833333333333332,0.8306124558177679,0.23836929937504273,0.028333830683445596,0.7332968699415117
vanilla,16,1.0,50,20420764,-0.33233967007636483,0.09227400426874481,0.42461367434510966,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,50,20420764,-0.2726311285856811,0.08951445376332706,0.3621455823490082,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,50,20420764,-0.21283330635604555,0.023636930237496787,0.23647023659354233,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,50,20420764,-0.2007249882593013,-0.0871677419568511,0.11355724630245019,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,50,20420764,-0.14812158843446707,-0.11317204573150251,0.03494954270296456,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,50,20420764,-0.1414295810299482,-0.12422091952952165,0.01720866150042656,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,50,20420764,-0.14378552087406177,-0.12616561326738868,0.01761990760667309,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,51,20420765,-0.2472059065391285,0.1315332398755245,0.378739146414653,0.7838476649281018,0.04166666666666667,0.1744856684052316,0.625,0.1875,0.1875
vanilla,16,1.0,51,20420765,-0.3318823506623109,0.06879030013702545,0.40067265079933634,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,51,20420765,-0.2918424463519108,0.048424800297221925,0.3402672466491327,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,51,20420765,-0.2584515273291747,0.04553292124640337,0.30398444857557805,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,51,20420765,-0.16613509040665417,-0.08403134979236722,0.08210374061428695,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,51,20420765,-0.14714577769500264,-0.1166392665285456,0.030506511166457043,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,51,20420765,-0.14231087327851602,-0.12463146840601895,0.01767940487249707,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,51,20420765,-0.14387097949634217,-0.12612967585624152,0.017741303640100653,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,52,20420766,-0.35395183422860654,0.08767726385512625,0.4416290980837328,0.23155846325912882,0.4342432428195806,0.33419829392129063,0.6553906019730648,0.020833333333333332,0.323776064693602
vanilla,16,1.0,52,20420766,-0.2776212250857745,0.06367854371872168,0.3412997688044962,0.9412160324955117,0.05871216143831186,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,52,20420766,-0.319350778748467,0.22871192046285754,0.5480626992113246,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,52,20420766,-0.21725421198036426,0.06484218988092352,0.2820964018612878,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,52,20420766,-0.18512423975900452,-0.06941653514919982,0.1157077046098047,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,52,20420766,-0.1451277736129693,-0.11673829253952767,0.028389481073441636,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,52,20420766,-0.14347626127978688,-0.12454673233872708,0.0189295289410598,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,52,20420766,-0.14405280473377008,-0.12613006064754848,0.017922744086221604,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,53,20420767,-0.326452499059282,0.07050711075551017,0.39695960981479217,0.6374706486794662,0.10416666666666667,0.2583626846538672,0.8007159396216357,0.04038401494158364,0.15890004543678077
vanilla,16,1.0,53,20420767,-0.382235122964857,0.03175316434314142,0.4139882873079984,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,53,20420767,-0.28865870058453574,0.12005552227173243,0.4087142228562682,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,53,20420767,-0.22663379582037213,0.07067895512173232,0.29731275094210446,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,53,20420767,-0.1659427076716886,-0.09937399152538932,0.06656871614629926,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,53,20420767,-0.14520063718298895,-0.11813020806015251,0.027070429122836442,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,53,20420767,-0.14196123602687957,-0.12422821270066459,0.017733023326214986,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,53,20420767,-0.14362725326985987,-0.1262036881098005,0.017423565160059357,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,54,20420768,-0.40541476640632457,0.1260603521305234,0.531475118536848,0.20946255387464618,0.6370416631022211,0.1534957830231327,0.5335506602023227,0.020833333333333332,0.4456160064643439
vanilla,16,1.0,54,20420768,-0.3956734191857914,0.03550270114511853,0.43117612033090996,0.5055199616145987,0.4944082323192248,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,54,20420768,-0.36492079528787913,0.1655203614408474,0.5304411567287265,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,54,20420768,-0.3132052884302995,0.04812600191734474,0.3613312903476442,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,54,20420768,-0.2006656205615754,-0.08251816340395765,0.11814745715761774,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,54,20420768,-0.149272458013266,-0.11484446899460417,0.03442798901866183,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,54,20420768,-0.14235486614392334,-0.12409963921847446,0.018255226925448884,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,16,4096.0,54,20420768,-0.14372980860660328,-0.12613783166585146,0.01759197694075182,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,16,0.0,55,20420769,-0.32154179076011824,0.010222621339110827,0.3317644120992291,0.7253743395363417,0.1319342000690823,0.14269146039457606,0.655164505170425,0.040761837299799805,0.3040736575297752
vanilla,16,1.0,55,20420769,-0.3208206993553471,0.06278994661400948,0.3836106459693566,0.9998563878676471,7.180606617647059e-5,7.180606617647059e-5,0.9998951424429705,5.840982656805947e-6,9.901657437264161e-5
vanilla,16,4.0,55,20420769,-0.28047077543314947,0.041434861896210255,0.32190563732935973,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,16,16.0,55,20420769,-0.25798007766535713,0.07644527358272088,0.33442535124807804,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,16,64.0,55,20420769,-0.16596829271212096,-0.06272531797405753,0.10324297473806343,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,16,256.0,55,20420769,-0.1440245728813652,-0.11140474362490514,0.03261982925646005,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,16,1024.0,55,20420769,-0.1424946074489469,-0.12358690532078585,0.01890770212816105,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
